name,description,temp,tempf,humidity,visibility,windspeed,clouds,time,sunrise,sunset
Kirmington,scattered clouds,11.65,10.62,67,10000,10.8,40,03-23-2023 18:59,05:57:31,18:18:32
Kirmington,light rain,11.26,10.14,65,10000,7.72,100,03-23-2023 19:29,05:57:31,18:18:32
Kirmington,light rain,10.64,9.46,65,10000,9.26,75,03-23-2023 19:59,05:57:31,18:18:32
Kirmington,light rain,9.95,6.19,66,10000,9.77,75,03-23-2023 20:29,05:57:31,18:18:32
Kirmington,broken clouds,9.82,6.65,67,10000,7.2,75,03-23-2023 21:00,05:57:31,18:18:32
Kirmington,broken clouds,9.65,6.74,67,10000,6.17,75,03-23-2023 21:30,05:57:31,18:18:32
Kirmington,broken clouds,9.54,6.6,67,10000,6.17,75,03-23-2023 22:00,05:57:31,18:18:32
Kirmington,few clouds,8.94,5.67,69,10000,6.69,20,03-23-2023 22:30,05:57:31,18:18:32
Kirmington,broken clouds,8.77,5.45,66,10000,6.69,82,03-23-2023 23:00,05:57:31,18:18:32
Kirmington,broken clouds,8.61,4.94,66,10000,7.72,69,03-23-2023 23:30,05:57:31,18:18:32
Kirmington,broken clouds,8.49,4.51,63,10000,8.75,78,03-24-2023 00:00,05:55:04,18:20:21
Kirmington,broken clouds,8.01,3.88,66,10000,8.75,78,03-24-2023 00:30,05:55:04,18:20:21
Kirmington,scattered clouds,8.01,4.02,66,10000,8.23,30,03-24-2023 01:00,05:55:04,18:20:21
Kirmington,scattered clouds,8.01,3.75,66,10000,9.26,30,03-24-2023 01:29,05:55:04,18:20:21
Kirmington,few clouds,7.82,3.38,66,10000,9.77,17,03-24-2023 01:59,05:55:04,18:20:21
Kirmington,few clouds,7.27,3.06,67,10000,8.23,17,03-24-2023 02:29,05:55:04,18:20:21
Kirmington,few clouds,7.12,3.01,66,10000,7.72,13,03-24-2023 02:59,05:55:04,18:20:21
Kirmington,few clouds,7.12,2.86,66,10000,8.23,13,03-24-2023 03:29,05:55:04,18:20:21
Kirmington,clear sky,7.64,3.27,63,10000,9.26,10,03-24-2023 03:59,05:55:04,18:20:21
Kirmington,clear sky,7,2.42,63,10000,9.26,10,03-24-2023 04:29,05:55:04,18:20:21
Kirmington,clear sky,7,2.71,63,10000,8.23,8,03-24-2023 04:59,05:55:04,18:20:21
Kirmington,clear sky,7,3.02,63,10000,7.2,8,03-24-2023 05:29,05:55:04,18:20:21
Kirmington,clear sky,7,2.56,63,10000,8.75,6,03-24-2023 05:59,05:55:04,18:20:21
Kirmington,few clouds,7,2.29,63,10000,9.77,20,03-24-2023 06:29,05:55:04,18:20:21
Kirmington,few clouds,7.2,2.82,62,10000,8.75,20,03-24-2023 06:59,05:55:04,18:20:21
Kirmington,few clouds,7.29,2.68,62,10000,9.77,18,03-24-2023 07:29,05:55:04,18:20:21
Kirmington,few clouds,8.23,3.92,64,10000,9.77,23,03-24-2023 07:59,05:55:04,18:20:21
Kirmington,clear sky,9.11,5.45,64,10000,8.23,0,03-24-2023 08:29,05:55:04,18:20:21
Kirmington,clear sky,9.37,5.43,70,10000,9.77,0,03-24-2023 08:59,05:55:04,18:20:21
Kirmington,few clouds,10.36,9.33,72,10000,10.29,20,03-24-2023 09:29,05:55:04,18:20:21
Kirmington,few clouds,10.9,9.9,71,10000,10.8,20,03-24-2023 09:59,05:55:04,18:20:21
Kirmington,few clouds,11.15,10.2,72,10000,11.83,20,03-24-2023 10:29,05:55:04,18:20:21
Kirmington,scattered clouds,11.24,10.27,71,10000,10.29,40,03-24-2023 10:59,05:55:04,18:20:21
Kirmington,scattered clouds,12.12,11.19,69,10000,13.38,40,03-24-2023 11:29,05:55:04,18:20:21
Kirmington,scattered clouds,12.83,11.92,67,10000,11.83,40,03-24-2023 11:59,05:55:04,18:20:21
Kirmington,light rain,12.72,11.8,67,10000,11.83,40,03-24-2023 12:29,05:55:04,18:20:21
Kirmington,light rain,13.45,12.57,66,10000,13.89,75,03-24-2023 12:59,05:55:04,18:20:21
Kirmington,heavy intensity rain,12.48,11.64,71,10000,11.32,75,03-24-2023 13:29,05:55:04,18:20:21
Kirmington,broken clouds,12.68,11.86,71,10000,8.75,75,03-24-2023 13:59,05:55:04,18:20:21
Kirmington,broken clouds,12.56,11.75,72,10000,8.75,75,03-24-2023 14:29,05:55:04,18:20:21
Kirmington,scattered clouds,11.97,11.1,72,10000,9.26,40,03-24-2023 14:59,05:55:04,18:20:21
Kirmington,scattered clouds,12.89,11.93,65,10000,11.32,40,03-24-2023 15:29,05:55:04,18:20:21
Kirmington,scattered clouds,13.01,12.14,68,10000,10.8,40,03-24-2023 15:59,05:55:04,18:20:21
Kirmington,scattered clouds,12.77,11.88,68,10000,10.8,40,03-24-2023 16:29,05:55:04,18:20:21
Kirmington,scattered clouds,12.71,11.76,66,10000,9.77,40,03-24-2023 16:59,05:55:04,18:20:21
Kirmington,few clouds,12.1,11.14,68,10000,8.75,20,03-24-2023 17:29,05:55:04,18:20:21
Kirmington,scattered clouds,11.34,10.46,74,10000,5.66,40,03-24-2023 17:59,05:55:04,18:20:21
Kirmington,scattered clouds,11.13,10.28,76,10000,4.63,40,03-24-2023 18:29,05:55:04,18:20:21
Kirmington,scattered clouds,11.35,10.34,69,10000,4.12,40,03-24-2023 18:59,05:55:04,18:20:21
Kirmington,few clouds,11.15,10.04,66,10000,10.8,20,03-24-2023 19:29,05:55:04,18:20:21
Kirmington,few clouds,10.55,9.41,67,10000,9.77,20,03-24-2023 19:59,05:55:04,18:20:21
Kirmington,scattered clouds,9.95,5.98,69,10000,10.8,37,03-24-2023 20:29,05:55:04,18:20:21
Kirmington,broken clouds,9.76,6.06,69,10000,9.26,52,03-24-2023 20:59,05:55:04,18:20:21
Kirmington,broken clouds,9.65,5.69,68,10000,10.29,52,03-24-2023 21:29,05:55:04,18:20:21
Kirmington,few clouds,9.04,4.77,67,10000,10.8,20,03-24-2023 21:59,05:55:04,18:20:21
Kirmington,broken clouds,8.93,4.85,64,10000,9.77,64,03-24-2023 22:29,05:55:04,18:20:21
Kirmington,few clouds,8.96,5,64,10000,9.26,20,03-24-2023 22:59,05:55:04,18:20:21
Kirmington,scattered clouds,9.1,5.31,60,10000,8.75,40,03-24-2023 23:29,05:55:04,18:20:21
Kirmington,broken clouds,8.42,4.52,57,10000,8.37,67,03-24-2023 23:59,05:55:04,18:20:21
Kirmington,broken clouds,8.67,4.88,68,10000,8.23,75,03-25-2023 00:29,05:52:37,18:22:11
Kirmington,broken clouds,8.65,4.86,67,10000,8.23,75,03-25-2023 00:59,05:52:37,18:22:11
Kirmington,overcast clouds,8.57,4.37,62,10000,9.77,100,03-25-2023 01:29,05:52:37,18:22:11
Kirmington,broken clouds,8.69,4.65,63,10000,9.26,75,03-25-2023 01:59,05:52:37,18:22:11
Kirmington,broken clouds,8.84,4.73,62,10000,9.77,75,03-25-2023 02:29,05:52:37,18:22:11
Kirmington,broken clouds,8.84,4.85,64,10000,9.26,75,03-25-2023 02:59,05:52:37,18:22:11
Kirmington,overcast clouds,8.67,4.62,64,10000,9.26,100,03-25-2023 03:29,05:52:37,18:22:11
Kirmington,broken clouds,8.77,5.01,64,10000,8.23,75,03-25-2023 03:59,05:52:37,18:22:11
Kirmington,broken clouds,8.53,4.56,60,10000,8.75,75,03-25-2023 04:29,05:52:37,18:22:11
Kirmington,light rain,8.53,4.56,60,10000,8.75,75,03-25-2023 04:59,05:52:37,18:22:11
Kirmington,light rain,8.63,4.69,60,10000,8.75,100,03-25-2023 05:29,05:52:37,18:22:11
Kirmington,light rain,8.53,4.56,60,9000,8.75,100,03-25-2023 05:59,05:52:37,18:22:11
Kirmington,light rain,8.53,4.2,60,10000,10.29,75,03-25-2023 06:30,05:52:37,18:22:11
Kirmington,broken clouds,10.87,9.47,56,10000,9.77,75,03-25-2023 11:30,05:52:37,18:22:11
Kirmington,scattered clouds,11.48,10.64,75,10000,7.2,40,03-25-2023 13:30,05:52:37,18:22:11
Kirmington,heavy intensity rain,12.48,11.48,65,10000,8.75,40,03-25-2023 14:00,05:52:37,18:22:11
Kirmington,heavy intensity rain,11.18,9.69,51,10000,5.14,75,03-25-2023 14:30,05:52:37,18:22:11
Kirmington,moderate rain,9.44,6.48,67,10000,6.17,75,03-25-2023 15:00,05:52:37,18:22:11
Kirmington,moderate rain,10.06,8.79,64,10000,4.12,75,03-25-2023 15:30,05:52:37,18:22:11
Kirmington,broken clouds,10.06,8.79,64,10000,5.14,75,03-25-2023 16:00,05:52:37,18:22:11
Kirmington,light rain,10.47,9.22,63,10000,3.6,75,03-25-2023 16:30,05:52:37,18:22:11
Kirmington,broken clouds,10.32,9,61,10000,3.6,75,03-25-2023 17:00,05:52:37,18:22:11
Kirmington,light intensity shower rain,9.57,9.12,64,10000,1.54,75,03-25-2023 17:30,05:52:37,18:22:11
Kirmington,light rain,9.07,8.06,64,10000,2.06,75,03-25-2023 18:00,05:52:37,18:22:11
Kirmington,moderate rain,8.06,5.83,67,4800,3.6,75,03-25-2023 18:29,05:52:37,18:22:11
Kirmington,overcast clouds,7.72,6.07,67,4000,2.57,100,03-25-2023 18:59,05:52:37,18:22:11
Kirmington,broken clouds,7,4.85,72,7000,3.09,75,03-25-2023 19:29,05:52:37,18:22:11
Kirmington,broken clouds,6.9,4.41,73,10000,3.6,75,03-25-2023 19:59,05:52:37,18:22:11
Kirmington,broken clouds,6.77,4.26,67,10000,3.6,75,03-25-2023 20:29,05:52:37,18:22:11
Kirmington,broken clouds,6.7,4.17,67,10000,3.6,75,03-25-2023 20:59,05:52:37,18:22:11
Kirmington,broken clouds,6.6,4.05,67,10000,3.6,75,03-25-2023 21:29,05:52:37,18:22:11
Kirmington,broken clouds,6.13,4.63,70,10000,2.06,75,03-25-2023 21:59,05:52:37,18:22:11
Kirmington,broken clouds,6.04,4.08,67,10000,2.57,75,03-25-2023 22:29,05:52:37,18:22:11
Kirmington,overcast clouds,6.03,4.51,70,10000,2.06,100,03-25-2023 22:59,05:52:37,18:22:11
Kirmington,overcast clouds,5.93,3.56,71,10000,3.09,100,03-25-2023 23:29,05:52:37,18:22:11
Kirmington,broken clouds,5.93,3.56,71,10000,3.09,75,03-25-2023 23:59,05:52:37,18:22:11
Kirmington,broken clouds,5.56,3.96,71,10000,2.06,75,03-26-2023 00:29,05:50:09,18:24:00
Kirmington,broken clouds,5.54,3.94,70,10000,2.06,75,03-26-2023 00:59,05:50:09,18:24:00
Kirmington,broken clouds,5.54,3.94,70,10000,2.06,75,03-26-2023 00:59,05:50:09,18:24:00
Kirmington,broken clouds,5.56,3.11,70,10000,3.09,75,03-26-2023 00:29,04:50:09,17:24:00
Kirmington,overcast clouds,5.93,2.67,70,10000,4.63,100,03-26-2023 00:59,04:50:09,17:24:00
Kirmington,overcast clouds,6.41,3.27,67,10000,4.63,100,03-26-2023 01:29,04:50:09,17:24:00
Kirmington,overcast clouds,6.41,3.27,66,10000,4.63,100,03-26-2023 01:59,04:50:09,17:24:00
Kirmington,overcast clouds,6.41,3.04,66,10000,5.14,100,03-26-2023 02:29,04:50:09,17:24:00
Kirmington,overcast clouds,5.93,2.44,66,10000,5.14,100,03-26-2023 02:59,04:50:09,17:24:00
Kirmington,broken clouds,5.91,2.41,66,10000,5.14,75,03-26-2023 03:29,04:50:09,17:24:00
Kirmington,overcast clouds,5.94,2.45,66,10000,5.14,100,03-26-2023 03:59,04:50:09,17:24:00
Kirmington,broken clouds,5.93,2.44,66,10000,5.14,75,03-26-2023 04:29,04:50:09,17:24:00
Kirmington,broken clouds,5.83,2.09,63,10000,5.66,75,03-26-2023 04:59,04:50:09,17:24:00
Kirmington,broken clouds,5.83,2.09,63,10000,5.66,75,03-26-2023 05:29,04:50:09,17:24:00
Kirmington,broken clouds,5.93,2.21,66,10000,5.66,75,03-26-2023 05:59,04:50:09,17:24:00
Kirmington,broken clouds,6.53,2.97,70,10000,5.66,75,03-26-2023 06:30,04:50:09,17:24:00
Kirmington,scattered clouds,6.92,3.46,71,10000,5.66,40,03-26-2023 07:00,04:50:09,17:24:00
Kirmington,scattered clouds,6.98,2.99,72,10000,7.2,40,03-26-2023 07:30,04:50:09,17:24:00
Kirmington,scattered clouds,7.24,3.17,71,10000,7.72,40,03-26-2023 08:00,04:50:09,17:24:00
Kirmington,scattered clouds,7.73,3.8,68,10000,7.72,40,03-26-2023 08:30,04:50:09,17:24:00
Kirmington,broken clouds,7.7,3.92,66,10000,7.2,75,03-26-2023 08:59,04:50:09,17:24:00
Kirmington,broken clouds,7.72,3.95,69,10000,7.2,75,03-26-2023 09:30,04:50:09,17:24:00
Kirmington,broken clouds,7.4,4.28,73,10000,5.14,75,03-26-2023 10:00,04:50:09,17:24:00
Kirmington,broken clouds,8.1,4.6,67,10000,6.69,75,03-26-2023 10:30,04:50:09,17:24:00
Kirmington,broken clouds,7.96,4.42,67,10000,6.69,75,03-26-2023 11:00,04:50:09,17:24:00
Kirmington,broken clouds,7.78,3.87,67,10000,7.72,75,03-26-2023 11:30,04:50:09,17:24:00
Kirmington,broken clouds,7.24,3.33,73,10000,7.2,75,03-26-2023 11:59,04:50:09,17:24:00
Kirmington,broken clouds,7.74,4.5,64,10000,5.66,75,03-26-2023 12:29,04:50:09,17:24:00
Kirmington,broken clouds,7.83,4.61,64,10000,5.66,75,03-26-2023 12:59,04:50:09,17:24:00
Kirmington,broken clouds,8.03,4.35,67,10000,7.2,75,03-26-2023 13:29,04:50:09,17:24:00
Kirmington,broken clouds,7.42,4.1,70,10000,5.66,75,03-26-2023 13:59,04:50:09,17:24:00
Kirmington,broken clouds,8.57,5.37,66,10000,6.17,75,03-26-2023 14:29,04:50:09,17:24:00
Kirmington,broken clouds,7.92,4.54,64,10000,6.17,75,03-26-2023 14:59,04:50:09,17:24:00
Kirmington,broken clouds,7.79,4.56,64,10000,5.66,75,03-26-2023 15:29,04:50:09,17:24:00
Kirmington,broken clouds,6.9,3.44,67,10000,5.66,75,03-26-2023 15:59,04:50:09,17:24:00
Kirmington,broken clouds,6.8,2.6,62,10000,7.72,75,03-26-2023 16:29,04:50:09,17:24:00
Kirmington,broken clouds,6.01,3.03,73,10000,4.12,75,03-26-2023 16:59,04:50:09,17:24:00
Kirmington,scattered clouds,6.34,3.73,73,10000,3.6,40,03-26-2023 17:29,04:50:09,17:24:00
Kirmington,scattered clouds,5.42,2.03,70,10000,4.66,40,03-26-2023 17:59,04:50:09,17:24:00
Kirmington,few clouds,4.57,1.26,72,10000,4.12,17,03-26-2023 19:59,04:50:09,17:24:00
